Date,Open,High,Low,Close,Volume,Name,Pct Returns
2020-07-27,124.86,126.32,124.71,126.21,3733547,IBM,1.3979272113762375
2020-07-24,126.48,127.6459,125.5,125.79,3531076,IBM,-0.33277870216305017
2020-07-23,129.1,129.37,127.15,127.33,4220136,IBM,1.2242626599888728
2020-07-22,125.9,129.47,125.8,128.67,8195366,IBM,1.0523835702505258
2020-07-21,131.16,132.17,125.8,126.06,15356679,IBM,-2.0284448589414694
2020-07-20,126.07,127.07,125.14,126.37,9737157,IBM,0.24591464382039963
2020-07-17,124.39,125.63,123.2,125.11,3983972,IBM,-0.9970720898947572
2020-07-16,122.68,124.48,122.16,124.01,4328856,IBM,-0.8792262808728246
2020-07-15,122.4,123.96,122.15,123.0,4470095,IBM,-0.8144504475445569
2020-07-14,118.62,120.89,117.92,120.6,4531393,IBM,-1.9512195121951237
2020-07-13,119.78,120.99,118.66,119.2,4644595,IBM,-1.1608623548922004
2020-07-10,115.5,118.57,115.29,118.35,4285088,IBM,-0.7130872483221529
2020-07-09,118.0,118.0,115.2,115.71,4760875,IBM,-2.230671736375156
2020-07-08,118.06,118.64,116.48,117.71,5191792,IBM,1.7284590787313148
2020-07-07,119.0,119.51,117.33,117.58,4278088,IBM,-0.11044091411094303
2020-07-06,121.25,121.85,119.46,120.19,4044188,IBM,2.219765266201734
2020-07-02,119.69,121.42,119.26,119.7,3745663,IBM,-0.4076878276062845
2020-07-01,120.27,121.23,118.37,118.54,4657168,IBM,-0.9690893901420194
2020-06-30,119.19,121.2,119.0,120.77,3916381,IBM,1.8812215285979317
2020-06-29,117.98,119.78,117.37,119.75,4159488,IBM,-0.8445806077668316
2020-06-26,118.26,118.99,116.26,117.19,10749166,IBM,-2.137787056367435
2020-06-25,116.76,119.21,116.1,119.03,6128720,IBM,1.5700998378701314
2020-06-24,118.32,118.32,115.88,116.42,6747421,IBM,-2.192724523229439
2020-06-23,122.01,122.9,119.23,119.41,6628278,IBM,2.568287235870126
2020-06-22,122.12,122.5,120.53,121.07,4762601,IBM,1.3901683276107413
2020-06-19,126.17,126.82,122.25,122.47,8098994,IBM,1.1563558272074115
2020-06-18,123.0,124.4,122.33,124.16,2860286,IBM,1.3799297787213227
2020-06-17,125.83,126.25,123.4,124.15,3153862,IBM,-0.008054123711331851
2020-06-16,125.0,127.5,123.16,125.15,5605791,IBM,0.8054772452678272
2020-06-15,119.19,122.37,118.29,121.65,5148756,IBM,-2.7966440271673942
2020-06-12,121.25,123.12,119.28,121.91,6218003,IBM,0.21372790793259266
2020-06-11,126.03,126.1,117.84,118.01,11753674,IBM,-3.199081289475836
2020-06-10,132.15,132.23,129.8,129.87,4725055,IBM,10.049995763070928
2020-06-09,133.52,133.6,131.02,131.87,5391520,IBM,1.5400015400015343
2020-06-08,132.27,135.88,132.27,135.75,5368387,IBM,2.9422916508682784
2020-06-05,133.89,134.23,131.75,132.06,5892718,IBM,-2.7182320441988983
2020-06-04,127.78,128.95,127.02,128.89,3864131,IBM,-2.400424049674399
2020-06-03,127.15,129.6,127.0,129.05,3913804,IBM,0.12413686088914577
2020-06-02,125.67,126.0,124.66,126.0,2976908,IBM,-2.363425029058508
2020-06-01,124.64,125.75,124.03,124.89,2867306,IBM,-0.8809523809523823
2020-05-29,123.67,125.13,122.24,124.9,7929905,IBM,0.008007046200653178
2020-05-28,126.87,126.97,124.22,124.53,3915224,IBM,-0.29623698959168054
2020-05-27,123.94,125.83,123.47,125.54,5725163,IBM,0.8110495462940737
2020-05-26,121.3,122.62,121.01,121.76,5467436,IBM,-3.0109925123466663
2020-05-22,119.37,119.47,117.59,118.39,4179906,IBM,-2.7677398160315447
2020-05-21,120.99,121.72,118.97,119.12,4018329,IBM,0.6166061322746996
2020-05-20,120.93,122.47,120.6,121.38,3840563,IBM,1.89724647414371
2020-05-19,121.19,122.17,120.14,120.29,3239964,IBM,-0.8980062613280548
2020-05-18,119.88,122.36,119.75,121.56,4205425,IBM,1.0557818605037683
2020-05-15,115.93,117.39,115.25,116.98,4785773,IBM,-3.7676867390588953
2020-05-14,114.57,117.09,111.81,116.95,5255607,IBM,-0.025645409471708458
2020-05-13,119.95,119.99,114.85,115.73,5874676,IBM,-1.0431808465156012
2020-05-12,123.01,124.32,120.26,120.26,4779635,IBM,3.914283245485173
2020-05-11,121.81,123.45,120.67,122.59,3533382,IBM,1.9374688175619381
2020-05-08,122.67,123.23,121.06,122.99,5002450,IBM,0.3262908883269411
2020-05-07,122.98,123.26,120.85,121.23,4412047,IBM,-1.4310106512724574
2020-05-06,123.24,124.05,122.41,123.17,3861081,IBM,1.6002639610657399
2020-05-05,123.39,124.32,122.47,122.58,3897761,IBM,-0.4790127466103744
2020-05-04,120.82,121.97,119.39,121.68,4016551,IBM,-0.7342143906020504
2020-05-01,123.19,123.47,121.39,121.87,4923913,IBM,0.15614727153188124
2020-04-30,126.52,127.27,125.22,125.56,6630032,IBM,3.027816525806193
2020-04-29,128.88,129.31,127.53,128.69,5252734,IBM,2.492832112137622
2020-04-28,128.03,128.2,125.38,126.27,4775867,IBM,-1.8804879944051556
2020-04-27,125.56,126.99,125.47,125.92,4920443,IBM,-0.2771838124653425
2020-04-24,122.41,125.0,120.76,124.72,4985575,IBM,-0.9529860228716713
2020-04-23,119.57,123.03,119.12,121.35,6873899,IBM,-2.7020525978191157
2020-04-22,119.87,120.33,117.55,119.31,7085901,IBM,-1.6810877626699527
2020-04-21,114.0,117.15,112.06,116.76,14341304,IBM,-2.1372894141312493
2020-04-20,119.15,122.86,118.14,120.41,7965530,IBM,3.126070572113737
2020-04-17,119.3,120.39,117.92,120.12,4964018,IBM,-0.2408437837388866
2020-04-16,119.01,119.75,114.42,115.73,6438128,IBM,-3.654678654678656
2020-04-15,119.12,120.19,116.76,118.69,5632156,IBM,2.5576773524583096
2020-04-14,123.46,125.18,122.62,123.91,5087292,IBM,4.398011626927278
2020-04-13,121.63,121.8,118.04,121.15,5118777,IBM,-2.2274231296908975
2020-04-09,120.48,122.92,120.17,121.5,5576210,IBM,0.28889806025587106
2020-04-08,116.31,119.96,115.07,119.29,5155987,IBM,-1.8189300411522558
2020-04-07,118.8,119.57,114.87,114.94,5592463,IBM,-3.6465755721351356
2020-04-06,110.35,115.63,110.13,114.82,7026457,IBM,-0.10440229685053648
2020-04-03,108.92,110.07,104.92,106.34,4538113,IBM,-7.385472914126446
2020-04-02,105.37,110.32,105.14,110.0,6327540,IBM,3.441790483355267
2020-04-01,106.36,109.92,104.52,105.14,6111890,IBM,-4.4181818181818215
2020-03-31,112.0,113.81,110.17,110.93,6342167,IBM,5.506943123454455
2020-03-30,108.09,113.46,107.81,112.93,5562501,IBM,1.8029387902280813
2020-03-27,108.58,111.5,107.65,108.03,6421470,IBM,-4.338971044009565
2020-03-26,106.91,113.15,105.57,112.89,7153135,IBM,4.498750347125791
2020-03-25,105.48,112.48,102.83,105.85,8646557,IBM,-6.236159092922322
2020-03-24,99.99,106.04,99.26,105.48,7967768,IBM,-0.3495512517713628
2020-03-23,94.6,97.74,90.56,94.77,9718602,IBM,-10.153583617747453
2020-03-20,100.92,100.99,94.71,95.39,10543213,IBM,0.6542154690302837
2020-03-19,102.33,103.69,98.24,100.34,8391294,IBM,5.1892231890135365
2020-03-18,99.41,106.93,99.4,103.55,8751994,IBM,3.1991229818616684
2020-03-17,100.61,107.4,97.1,106.65,8887501,IBM,2.9937228392081128
2020-03-16,98.0,107.41,95.0,99.08,10564044,IBM,-7.097984060009388
2020-03-13,108.68,109.16,100.81,107.95,12493419,IBM,8.952361727896662
2020-03-12,109.65,109.8,102.28,102.81,12485925,IBM,-4.761463640574338
2020-03-11,121.01,122.58,116.38,117.97,8446480,IBM,14.745647310572906
2020-03-10,122.78,124.88,115.76,124.77,11403865,IBM,5.7641773332202995
2020-03-09,120.16,122.41,117.28,117.81,10750357,IBM,-5.578264005770617
2020-03-06,126.7,128.33,124.52,127.73,8192525,IBM,8.420337832102543
2020-03-05,130.5,132.29,128.45,129.55,5445193,IBM,1.4248806075315201
2020-03-04,131.58,134.28,129.0,134.22,4994682,IBM,3.6047857969895736
2020-03-03,134.48,136.1,127.8,128.9,7893390,IBM,-3.963641782148708
2020-03-02,130.75,134.44,127.95,134.3,8528971,IBM,4.189294026377044
2020-02-28,129.98,131.09,126.36,130.15,13009236,IBM,-3.09009679821296
2020-02-27,137.24,138.69,133.01,133.11,8404903,IBM,2.274298885900894
2020-02-26,142.9,144.06,139.6,139.75,5407690,IBM,4.988355495454866
2020-02-25,146.51,147.07,141.26,141.71,6210878,IBM,1.402504472271926
2020-02-24,145.51,148.05,145.38,146.43,5447948,IBM,3.3307458894926256
2020-02-21,151.04,151.04,148.84,149.84,3536740,IBM,2.3287577682168825
2020-02-20,150.81,151.62,149.51,151.22,2880483,IBM,0.9209823812066142
2020-02-19,151.54,151.89,150.31,150.86,2732905,IBM,-0.2380637481814496
2020-02-18,149.79,151.38,149.64,151.1,3343038,IBM,0.15908789606255969
2020-02-14,154.42,154.56,149.77,150.7,6095081,IBM,-0.2647253474520217
2020-02-13,154.37,154.83,153.41,154.31,3819757,IBM,2.395487723954881
2020-02-12,153.75,155.6,153.52,155.31,4437792,IBM,0.6480461408852278
2020-02-11,155.12,155.22,152.73,153.48,3833574,IBM,-1.1782885841220891
2020-02-10,152.97,154.44,151.58,154.43,5237553,IBM,0.6189731561115464
2020-02-07,154.55,155.54,152.92,153.41,6414553,IBM,-0.6604934274428653
2020-02-06,156.82,158.75,155.42,156.76,8394374,IBM,2.1836907633139946
2020-02-05,150.21,157.44,150.15,156.33,14379714,IBM,-0.27430466955854493
2020-02-04,147.78,149.38,146.88,149.11,5619700,IBM,-4.618435361095119
2020-02-03,144.25,147.28,143.9,146.27,8886414,IBM,-1.9046341626986818
2020-01-31,142.9,144.05,140.79,143.73,18987138,IBM,-1.7365146646612595
2020-01-30,136.76,136.97,134.97,136.77,5007038,IBM,-4.842412857441025
2020-01-29,139.17,139.58,137.6,137.69,3053189,IBM,0.6726621335088057
2020-01-28,139.5,140.47,138.75,139.55,3449000,IBM,1.350860628949091
2020-01-27,138.5,140.07,138.1,138.62,4165146,IBM,-0.6664278036546123
2020-01-24,143.39,143.92,140.46,140.56,5579292,IBM,1.3995094502957661
2020-01-23,144.2,144.41,142.15,142.87,5654308,IBM,1.6434262948207268
2020-01-22,143.32,145.79,142.55,143.89,16464948,IBM,0.7139357457828677
2020-01-21,137.81,139.35,137.6,139.17,7130819,IBM,-3.280283549933982
2020-01-17,136.54,138.33,136.16,138.31,5622251,IBM,-0.6179492706761436
2020-01-16,137.32,138.19,137.01,137.98,4319896,IBM,-0.23859446171644594
2020-01-15,136.0,138.06,135.71,136.62,4045591,IBM,-0.9856500942165392
2020-01-14,136.28,137.14,135.55,135.82,3680958,IBM,-0.5855658029571109
2020-01-13,135.48,136.64,135.07,136.6,3162843,IBM,0.574289500809888
2020-01-10,137.0,137.87,136.31,136.69,3255398,IBM,0.06588579795021587
2020-01-09,135.74,136.79,135.31,136.74,3730549,IBM,0.03657912063794733
2020-01-08,134.51,135.86,133.92,135.31,4345952,IBM,-1.0457803130027865
2020-01-07,133.69,134.96,133.4,134.19,3267592,IBM,-0.8277289187791026
2020-01-06,133.42,134.24,133.2,134.1,2421128,IBM,-0.06706908115359234
2020-01-03,133.57,134.86,133.56,134.34,2373470,IBM,0.17897091722596237
2020-01-02,135.0,135.92,134.77,135.42,3148461,IBM,0.8039303260384045
2019-12-31,132.53,134.12,132.4,134.04,3777504,IBM,-1.019051838723961
2019-12-30,135.2,135.3,132.5,132.81,4118929,IBM,-0.917636526410015
2019-12-27,135.0,135.75,134.87,135.27,2752185,IBM,1.8522701603794989
2019-12-26,134.98,135.31,134.65,134.91,2129654,IBM,-0.26613439787093185
2019-12-24,135.61,135.62,134.61,134.98,1202087,IBM,0.051886442813731115
2019-12-23,135.78,136.15,135.0,135.55,2803158,IBM,0.4222847829308263
2019-12-20,135.74,136.42,134.95,135.59,7111779,IBM,0.029509406123184867
2019-12-19,134.46,134.73,134.19,134.56,3866494,IBM,-0.7596430415222399
2019-12-18,134.55,135.0,134.15,134.41,3101819,IBM,-0.1114744351962016
2019-12-17,134.28,134.69,133.46,134.22,2907186,IBM,-0.14135852987128272
2019-12-16,134.94,135.45,133.85,134.13,3049224,IBM,-0.06705409029951204
2019-12-13,134.75,135.5,134.01,134.21,2534970,IBM,0.059643629314853897
2019-12-12,133.7,135.66,133.66,135.32,4824103,IBM,0.8270620669100559
2019-12-11,134.11,134.51,133.67,133.76,3698494,IBM,-1.1528229382205213
2019-12-10,133.92,134.84,133.56,133.91,3478362,IBM,0.11214114832536204
2019-12-09,133.35,134.59,133.26,133.92,2968310,IBM,0.007467702188024283
2019-12-06,132.75,133.89,132.7,133.22,3437438,IBM,-0.5227001194743064
2019-12-05,132.99,133.24,131.63,131.91,3595312,IBM,-0.9833358354601418
2019-12-04,132.86,133.68,131.96,131.99,3530028,IBM,0.06064741111364569
2019-12-03,132.0,132.44,130.69,132.12,3708102,IBM,0.09849231002347913
2019-12-02,134.45,134.5,132.48,132.91,3066813,IBM,0.5979412655161997
2019-11-29,133.6,134.52,133.03,134.45,1825255,IBM,1.1586788052065256
2019-11-27,135.35,135.71,133.62,133.77,3280699,IBM,-0.5057642246187988
2019-11-26,136.15,136.15,134.77,135.09,3806859,IBM,0.9867683337070998
2019-11-25,134.47,136.0,134.35,135.97,2590146,IBM,0.6514175734695371
2019-11-22,134.19,134.65,133.59,134.34,3297397,IBM,-1.1987938515849006
2019-11-21,133.4,134.17,132.98,133.84,3322158,IBM,-0.37218996575851815
2019-11-20,134.06,134.46,132.75,133.2,4138165,IBM,-0.47818290496115523
2019-11-19,134.88,135.38,134.46,134.52,2995004,IBM,0.9909909909910031
2019-11-18,134.3,134.48,133.23,134.31,3210383,IBM,-0.156110615521865
2019-11-15,134.39,135.12,134.03,134.4,3262504,IBM,0.0670091579182408
2019-11-14,134.13,134.33,133.33,134.0,4231231,IBM,-0.29761904761904656
2019-11-13,135.39,135.58,133.85,134.48,3060919,IBM,0.358208955223871
2019-11-12,135.87,136.66,135.02,135.59,3046496,IBM,0.8254015466984121
2019-11-11,137.2,137.2,135.0,135.47,2568022,IBM,-0.08850210192492547
2019-11-08,137.58,137.61,136.16,137.61,2278446,IBM,1.5796855392337994
2019-11-07,137.87,139.14,137.58,137.69,4073697,IBM,0.05813530993385996
2019-11-06,138.0,138.78,137.55,138.78,4476362,IBM,0.791633379330392
2019-11-05,137.8,138.76,137.63,137.89,3012926,IBM,-0.6413027813806149
2019-11-04,136.24,137.74,136.23,137.67,3333510,IBM,-0.1595474653709461
2019-11-01,134.5,135.56,134.09,135.53,3088769,IBM,-1.55444178107067
2019-10-31,135.11,135.25,133.23,133.73,3410851,IBM,-1.3281192355936056
2019-10-30,133.83,135.28,133.2,135.25,2252680,IBM,1.1366185597846412
2019-10-29,135.42,135.57,133.44,133.82,4158483,IBM,-1.0573012939001925
2019-10-28,136.0,136.63,135.45,135.97,3225692,IBM,1.6066357794051855
2019-10-25,134.12,135.93,134.1,135.44,2577995,IBM,-0.38979186585276215
2019-10-24,134.83,135.07,133.3,134.07,2619190,IBM,-1.01151801535736
2019-10-23,133.52,134.57,132.7,134.38,3626724,IBM,0.2312224957111919
2019-10-22,132.55,134.05,131.61,133.96,4193653,IBM,-0.3125465098972935
2019-10-21,132.61,133.1,130.9,132.58,6370639,IBM,-1.0301582561958789
2019-10-18,134.22,134.49,132.25,134.09,7177468,IBM,1.1389349826519846
2019-10-17,135.0,136.0,132.91,134.26,15824614,IBM,0.1267805205458883
2019-10-16,142.49,142.95,141.39,142.11,5835941,IBM,5.846864293162546
2019-10-15,142.54,143.72,141.81,143.0,3044933,IBM,0.6262754204489296
2019-10-14,142.31,142.43,141.32,142.04,2325055,IBM,-0.6713286713286748
2019-10-11,142.77,144.5,142.61,142.76,3015458,IBM,0.5068994649394476
2019-10-10,139.77,141.78,139.56,141.13,2619287,IBM,-1.1417764079574066
2019-10-09,139.77,140.33,138.79,139.67,2631860,IBM,-1.0345071919506843
2019-10-08,140.24,140.47,138.25,138.38,3342266,IBM,-0.9236056418701177
2019-10-07,142.26,142.7,141.22,141.28,2487737,IBM,2.095678566266801
2019-10-04,142.06,143.06,141.03,142.99,2447901,IBM,1.2103624009060177
2019-10-03,141.62,142.07,139.18,142.02,3138743,IBM,-0.6783691167214445
2019-10-02,142.19,142.27,140.57,141.69,3347129,IBM,-0.23236163920575814
2019-10-01,145.59,147.35,143.54,143.66,2973628,IBM,1.3903592349495453
2019-09-30,143.73,146.57,143.73,145.42,4004019,IBM,1.225114854517595
2019-09-27,144.41,145.09,142.38,143.24,2356682,IBM,-1.4991060376839394
2019-09-26,143.17,143.88,141.41,143.55,2313892,IBM,0.21641999441497362
2019-09-25,141.74,143.63,140.86,143.16,2544628,IBM,-0.2716823406478719
2019-09-24,142.5,142.89,141.07,141.68,3311403,IBM,-1.0338083263481401
2019-09-23,141.19,142.22,140.56,142.07,1849558,IBM,0.27526821005081636
2019-09-20,143.25,143.83,141.82,141.88,5217726,IBM,-0.13373689026535684
2019-09-19,142.46,145.03,142.45,142.97,3181790,IBM,0.7682548632647279
2019-09-18,142.05,142.3,140.51,142.22,1994714,IBM,-0.5245855773938546
2019-09-17,142.48,142.48,140.66,142.2,2940494,IBM,-0.014062719730001394
2019-09-16,142.56,143.64,142.27,142.48,1928269,IBM,0.1969057665260232
2019-09-13,144.32,144.65,143.26,143.67,2206605,IBM,0.8352049410443652
2019-09-12,144.03,144.04,141.88,143.62,2504162,IBM,-0.034801976752263375
2019-09-11,144.85,145.12,142.71,143.6,3867963,IBM,-0.013925637097900179
2019-09-10,143.0,145.46,142.96,145.05,4979341,IBM,1.009749303621188
2019-09-09,140.59,143.02,140.46,142.6,4218622,IBM,-1.6890727335401756
2019-09-06,141.52,141.53,140.46,140.57,2576441,IBM,-1.4235624123422164
2019-09-05,138.3,141.7,138.05,140.97,5011628,IBM,0.28455573735506334
2019-09-04,135.71,136.43,135.15,136.32,2247924,IBM,-3.298574164715906
2019-09-03,134.85,134.9,133.33,134.1,2827919,IBM,-1.6285211267605626
2019-08-30,135.58,136.07,134.36,135.53,2960594,IBM,1.0663683818046277
2019-08-29,134.18,135.69,134.04,134.88,2972842,IBM,-0.47959861285324923
2019-08-28,130.44,132.89,130.04,132.76,2713251,IBM,-1.5717674970344042
2019-08-27,131.2,131.7,130.31,131.17,4728392,IBM,-1.1976498945465486
2019-08-26,131.05,131.3,129.16,129.99,2836837,IBM,-0.8995959441945423
2019-08-23,133.63,134.26,128.83,129.57,4818759,IBM,-0.3231017770597866
2019-08-22,134.69,135.68,133.81,134.32,2695009,IBM,3.6659720614339752
2019-08-21,134.96,135.94,133.8,134.25,2806774,IBM,-0.052114353782006795
2019-08-20,135.24,135.28,132.81,133.0,3018934,IBM,-0.9310986964618295
2019-08-19,134.88,136.33,134.88,135.04,3165436,IBM,1.533834586466165
2019-08-16,133.04,134.59,132.95,133.76,3011993,IBM,-0.9478672985781977
2019-08-15,131.22,132.37,130.25,131.92,3738945,IBM,-1.3755980861244077
2019-08-14,133.91,134.16,130.98,131.25,5114159,IBM,-0.5078835657974401
2019-08-13,133.8,136.57,132.81,135.79,4551170,IBM,3.459047619047606
2019-08-12,135.66,135.87,133.18,134.12,4516866,IBM,-1.2298401944178416
2019-08-09,139.27,139.31,135.35,136.13,5244594,IBM,1.4986579182821202
2019-08-08,138.45,140.42,137.76,140.1,5261444,IBM,2.916329978696841
2019-08-07,138.74,139.58,136.41,139.11,5931883,IBM,-0.7066381156316748
2019-08-06,142.03,142.47,139.31,140.73,5070650,IBM,1.1645460426999987
2019-08-05,144.98,145.1,139.15,140.76,7114871,IBM,0.021317416329136307
2019-08-02,149.03,152.95,145.59,147.25,8101720,IBM,4.610684853651614
2019-08-01,148.9,152.82,148.5,150.32,6344006,IBM,2.0848896434634945
2019-07-31,149.7,150.18,146.39,148.24,3722907,IBM,-1.383714741883968
2019-07-30,150.0,150.4,149.22,149.77,2632726,IBM,1.0321100917431103
2019-07-29,151.11,151.48,150.32,150.88,2075528,IBM,0.7411364091607142
2019-07-26,151.0,151.41,150.1,151.36,2904494,IBM,0.31813361611878754
2019-07-25,149.82,150.62,148.61,150.39,3102113,IBM,-0.6408562367864912
2019-07-24,150.12,151.45,149.2,150.03,2952435,IBM,-0.2393776181926932
2019-07-23,150.57,150.72,148.38,150.38,3742204,IBM,0.23328667599813446
2019-07-22,150.16,151.94,149.7,149.74,4093239,IBM,-0.4255885091102418
2019-07-19,149.96,151.58,149.55,149.68,7290678,IBM,-0.0400694537197821
2019-07-18,142.5,150.31,142.2,149.63,12695387,IBM,-0.03340459647248606
2019-07-17,143.61,143.8,141.95,143.07,6064265,IBM,-4.384147563991181
2019-07-16,143.17,144.04,143.02,143.53,3474688,IBM,0.3215209338086389
2019-07-15,142.89,143.51,142.12,143.32,2368309,IBM,-0.14631087577510193
2019-07-12,141.92,142.92,141.66,142.74,2786276,IBM,-0.4046888082612221
2019-07-11,140.79,141.58,140.3,141.24,2133327,IBM,-1.0508617065994152
2019-07-10,140.0,141.91,139.79,140.47,2513931,IBM,-0.5451713395638658
2019-07-09,140.61,140.99,139.13,139.33,3365227,IBM,-0.8115611874421447
2019-07-08,141.05,141.29,140.27,140.57,2395487,IBM,0.8899734443407636
2019-07-05,140.87,141.49,139.91,141.38,2135085,IBM,0.57622536814399
2019-07-03,140.72,141.82,140.43,141.54,1930361,IBM,0.1131701796576623
2019-07-02,139.75,140.43,139.47,140.22,2410092,IBM,-0.9325985587113172
2019-07-01,139.6,141.49,139.28,139.88,3387184,IBM,-0.2424761089716232
2019-06-28,138.57,139.14,137.84,137.9,6154039,IBM,-1.4154989991421174
2019-06-27,138.72,139.3,137.95,138.52,2149824,IBM,0.44960116026107055
2019-06-26,138.87,139.68,138.41,138.52,2284567,IBM,0.0
2019-06-25,139.46,139.55,138.13,138.36,2801251,IBM,-0.11550678602367803
2019-06-24,139.2,140.15,139.05,139.35,2186137,IBM,0.7155247181266144
2019-06-21,138.44,139.54,138.39,139.2,5288759,IBM,-0.10764262648008671
2019-06-20,138.93,139.54,138.2,138.85,3071017,IBM,-0.25143678160919336
2019-06-19,136.43,138.36,136.24,137.08,2382520,IBM,-1.2747569319409346
2019-06-18,135.2,137.19,135.2,136.38,2914698,IBM,-0.5106507149110096
2019-06-17,135.39,136.03,134.7,134.95,2194129,IBM,-1.048540841765655
2019-06-14,135.44,135.88,134.43,135.15,2193367,IBM,0.14820303816229785
2019-06-13,135.13,136.27,135.09,135.76,2955419,IBM,0.4513503514613326
2019-06-12,135.56,135.94,134.41,134.87,2254741,IBM,-0.6555686505598013
2019-06-11,135.32,136.46,135.05,135.95,3407345,IBM,0.8007711129235373
2019-06-10,134.38,135.35,133.91,134.74,2911327,IBM,-0.8900331004045414
2019-06-07,132.47,134.72,132.21,133.31,2553398,IBM,-1.0613032507050701
2019-06-06,132.19,132.65,130.9,132.22,2298248,IBM,-0.8176430875403207
2019-06-05,133.38,133.61,130.47,131.49,3161584,IBM,-0.5521101194977951
2019-06-04,129.56,132.74,129.09,132.69,3913535,IBM,0.91261692904403
2019-06-03,127.1,128.56,127.06,128.27,4267080,IBM,-3.331072424447956
2019-05-31,128.44,128.44,126.85,126.99,3539343,IBM,-0.9978950650970764
2019-05-30,129.74,129.97,128.93,129.57,2741880,IBM,2.0316560359083358
2019-05-29,130.0,130.28,128.32,129.69,3678978,IBM,0.0926140310256951
2019-05-28,132.13,132.64,130.27,130.46,4909121,IBM,0.593723494486853
2019-05-24,133.53,134.25,131.59,132.28,2596121,IBM,1.3950636210332545
2019-05-23,135.13,135.13,130.44,132.39,5343437,IBM,0.08315693982461347
2019-05-22,136.0,136.75,135.71,136.35,1849821,IBM,2.9911624745071475
2019-05-21,136.12,137.06,135.79,136.45,2503504,IBM,0.07334066740007916
2019-05-20,133.53,135.43,132.93,135.12,3264649,IBM,-0.9747160131916344
2019-05-17,134.68,135.41,133.94,134.32,2619135,IBM,-0.5920663114268865
2019-05-16,134.74,136.11,134.64,135.88,3017472,IBM,1.1614055985705862
2019-05-15,132.59,134.59,132.37,134.4,2551009,IBM,-1.0891963497203339
2019-05-14,131.82,134.32,131.68,133.31,3280374,IBM,-0.8110119047619047
2019-05-13,133.28,133.57,130.96,131.42,4958021,IBM,-1.4177481059185482
2019-05-10,134.88,135.75,132.42,135.32,3977686,IBM,2.9675848424897344
2019-05-09,134.89,135.58,133.03,135.34,4192942,IBM,0.014779781259255387
2019-05-08,137.77,138.7,137.13,138.0,3818909,IBM,1.9654204226392746
2019-05-07,139.15,139.51,136.19,137.64,4726771,IBM,-0.2608695652174031
2019-05-06,138.3,140.69,137.9,140.38,2793655,IBM,1.990700377797161
2019-05-03,139.7,141.0,139.63,140.25,2580034,IBM,-0.09260578429975963
2019-05-02,140.5,141.28,139.41,139.59,3541352,IBM,-0.47058823529411153
2019-05-01,140.55,141.81,140.17,140.56,3053683,IBM,0.6948921842538924
2019-04-30,139.11,140.44,138.68,140.27,4638828,IBM,-0.20631758679566792
2019-04-29,139.15,139.63,138.81,139.05,2958333,IBM,-0.869751194125612
2019-04-26,139.34,139.89,138.81,139.44,2319834,IBM,0.2804746494066812
2019-04-25,139.7,139.75,137.71,138.63,2910113,IBM,-0.5808950086058529
2019-04-24,140.6,141.31,139.78,139.95,2774867,IBM,0.952174853927712
2019-04-23,139.15,140.92,138.94,140.44,4462240,IBM,0.3501250446588111
2019-04-22,139.42,140.56,138.48,138.89,4494333,IBM,-1.1036741669040229
2019-04-18,139.0,140.49,138.7,140.33,4960015,IBM,1.0367917056663734
2019-04-17,137.37,141.98,136.26,139.11,12525693,IBM,-0.8693793201738798
2019-04-16,144.4,145.39,144.02,145.14,6301671,IBM,4.334699158938959
2019-04-15,144.4,144.46,143.27,143.9,3603158,IBM,-0.8543475265261002
2019-04-12,144.26,144.44,143.7,144.35,2898899,IBM,0.3127171646976956
2019-04-11,143.8,144.11,143.03,143.78,2941985,IBM,-0.3948735711811535
2019-04-10,142.2,143.5,141.98,143.02,2678310,IBM,-0.5285853387119177
2019-04-09,142.66,142.95,141.84,142.11,3038460,IBM,-0.6362746469025238
2019-04-08,143.02,143.42,142.87,143.39,2118228,IBM,0.9007107170501572
2019-04-05,143.29,143.5,142.46,143.28,2731985,IBM,-0.07671385731221614
2019-04-04,143.62,144.14,142.54,142.78,2771462,IBM,-0.34896705750977475
2019-04-03,143.65,144.22,143.01,143.63,2681645,IBM,0.5953214735957335
2019-04-02,143.35,143.95,142.6,143.0,2404920,IBM,-0.4386270277797033
2019-04-01,141.51,143.41,141.51,143.3,3984250,IBM,0.20979020979021712
2019-03-29,140.5,141.22,140.15,141.1,3101454,IBM,-1.535240753663658
2019-03-28,139.91,140.44,139.1,139.92,2663884,IBM,-0.8362863217576288
2019-03-27,140.41,140.49,138.4,139.24,3098233,IBM,-0.4859919954259384
2019-03-26,139.93,141.02,139.42,140.22,2553708,IBM,0.7038207411663278
2019-03-25,139.06,139.91,138.35,139.18,2839766,IBM,-0.7416916274425867
2019-03-22,140.97,141.44,138.9,139.45,3877616,IBM,0.19399338985484071
2019-03-21,139.1,142.12,138.88,141.44,3605420,IBM,1.4270347794908655
2019-03-20,140.53,140.7,138.98,139.6,3649455,IBM,-1.300904977375572
2019-03-19,140.96,141.7,140.0,140.49,3482336,IBM,0.6375358166189171
2019-03-18,139.83,140.37,138.72,140.21,3268510,IBM,-0.19930244145490716
2019-03-15,139.37,140.33,139.23,139.43,7153687,IBM,-0.5563083945510305
2019-03-14,138.51,138.94,138.06,138.79,2738790,IBM,-0.45901169045400314
